homolog_group	Halogeometricum_borinquense_strain_wsp4	Halobonum_sp_NJ-3-1	ga0207718_100100	jgi12330j12834_1000008	Natrinema_altunense_strain_AJ2	Halovivax_sp_KZCA124	Haloterrigena_sp_SYSU_A121-1	Haloplanus_natans_DSM_17983	Haloferax_sp_Q22	ga0207719_100190	ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/42832_NZ_CP071597.1_1605_expanded.faa	.	.	.	.	ORF_686_Natrinema_altunense_strain_AJ2	ORF_1605_Halovivax_sp_KZCA124	.	ORF_594_Haloplanus_natans_DSM_17983	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/42832_NZ_CP071597.1_1605_expanded.faa	.	.	.	.	ORF_686_Natrinema_altunense_strain_AJ2	ORF_1605_Halovivax_sp_KZCA124	.	ORF_688_Haloplanus_natans_DSM_17983	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/42832_NZ_CP071597.1_1605_expanded.faa	.	.	.	.	ORF_605_Natrinema_altunense_strain_AJ2	ORF_1605_Halovivax_sp_KZCA124	.	ORF_594_Haloplanus_natans_DSM_17983	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/42832_NZ_CP071597.1_1605_expanded.faa	.	.	.	.	ORF_605_Natrinema_altunense_strain_AJ2	ORF_1605_Halovivax_sp_KZCA124	.	ORF_688_Haloplanus_natans_DSM_17983	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/37841_DRYJ01000053.1_363_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/74969_Ga0172379_10000243_1974_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/48065_JNCS01000001_2228_expanded.faa	.	.	ORF_2175_ga0207718_100100	.	ORF_2228_Natrinema_altunense_strain_AJ2	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/71369_Ga0172377_10000119_972_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/60136_ATYM01000002_1473_expanded.faa	.	.	.	.	.	.	.	ORF_1473_Haloplanus_natans_DSM_17983	.	ORF_493_ga0207719_100190	ORF_866_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/42794_NZ_CP071597.1_1567_expanded.faa	ORF_156_Halogeometricum_borinquense_strain_wsp4	.	.	.	.	ORF_1567_Halovivax_sp_KZCA124	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/37934_DRYJ01000053.1_456_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/53204_CP058579_1762_expanded.faa	.	ORF_1762_Halobonum_sp_NJ-3-1	.	ORF_654_jgi12330j12834_1000008	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/59235_ATYM01000002_572_expanded.faa	.	.	ORF_1096_ga0207718_100100	ORF_1348_jgi12330j12834_1000008	ORF_1310_Natrinema_altunense_strain_AJ2	.	.	ORF_572_Haloplanus_natans_DSM_17983	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/37795_DRYJ01000053.1_317_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/91277_Ga0222658_1000332_144_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/91816_Ga0222658_1000332_683_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/71266_Ga0172377_10000119_869_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/34263_QNDS01000002.1_302_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_7.faa	ORF_1731_Halogeometricum_borinquense_strain_wsp4	ORF_1394_Halobonum_sp_NJ-3-1	ORF_2679_ga0207718_100100	ORF_2911_jgi12330j12834_1000008	ORF_2656_Natrinema_altunense_strain_AJ2	ORF_529_Halovivax_sp_KZCA124	ORF_409_Haloterrigena_sp_SYSU_A121-1	ORF_2219_Haloplanus_natans_DSM_17983	ORF_1233_Haloferax_sp_Q22	ORF_1240_ga0207719_100190	ORF_394_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/34243_QNDS01000002.1_282_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/45209_LOEP01000012_1119_expanded.faa	.	.	.	.	.	.	.	.	ORF_1119_Haloferax_sp_Q22	ORF_1128_ga0207719_100190	ORF_284_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/43810_NZ_CP071597.1_2583_expanded.faa	ORF_1007_Halogeometricum_borinquense_strain_wsp4	.	.	.	ORF_1007_Natrinema_altunense_strain_AJ2	ORF_2583_Halovivax_sp_KZCA124	.	ORF_1328_Haloplanus_natans_DSM_17983	ORF_758_Haloferax_sp_Q22	ORF_385_ga0207719_100190	ORF_761_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/37736_DRYJ01000053.1_258_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/91362_Ga0222658_1000332_229_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/85521_Ga0207719_100190_839_expanded.faa	.	.	.	.	.	.	.	.	.	ORF_839_ga0207719_100190	ORF_14_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/34099_QNDS01000002.1_138_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/37739_DRYJ01000053.1_261_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/37606_DRYJ01000053.1_128_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/42988_NZ_CP071597.1_1761_expanded.faa	.	.	ORF_1113_ga0207718_100100	ORF_1365_jgi12330j12834_1000008	.	ORF_1761_Halovivax_sp_KZCA124	ORF_889_Haloterrigena_sp_SYSU_A121-1	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/37809_DRYJ01000053.1_331_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/43797_NZ_CP071597.1_2570_expanded.faa	ORF_993_Halogeometricum_borinquense_strain_wsp4	.	.	.	ORF_1000_Natrinema_altunense_strain_AJ2	ORF_2570_Halovivax_sp_KZCA124	.	ORF_1318_Haloplanus_natans_DSM_17983	ORF_749_Haloferax_sp_Q22	ORF_371_ga0207719_100190	ORF_748_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/43833_NZ_CP071597.1_2606_expanded.faa	ORF_1029_Halogeometricum_borinquense_strain_wsp4	.	.	.	ORF_1025_Natrinema_altunense_strain_AJ2	ORF_2606_Halovivax_sp_KZCA124	.	ORF_1358_Haloplanus_natans_DSM_17983	ORF_795_Haloferax_sp_Q22	ORF_424_ga0207719_100190	ORF_799_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/34285_QNDS01000002.1_324_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/45855_JNCS01000001_18_expanded.faa	.	.	.	.	ORF_18_Natrinema_altunense_strain_AJ2	.	.	ORF_177_Haloplanus_natans_DSM_17983	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/34051_QNDS01000002.1_90_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/21986_CP010426.1_21986_expanded.faa	.	.	ORF_2725_ga0207718_100100	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_4.faa	ORF_1702_Halogeometricum_borinquense_strain_wsp4	ORF_1342_Halobonum_sp_NJ-3-1	ORF_2557_ga0207718_100100	ORF_2743_jgi12330j12834_1000008	ORF_2513_Natrinema_altunense_strain_AJ2	ORF_490_Halovivax_sp_KZCA124	ORF_339_Haloterrigena_sp_SYSU_A121-1	.	ORF_1256_Haloferax_sp_Q22	ORF_1263_ga0207719_100190	ORF_418_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/34290_QNDS01000002.1_329_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/71412_Ga0172377_10000119_1015_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/34255_QNDS01000002.1_294_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/43381_NZ_CP071597.1_2154_expanded.faa	ORF_564_Halogeometricum_borinquense_strain_wsp4	.	.	.	.	ORF_2154_Halovivax_sp_KZCA124	ORF_2151_Haloterrigena_sp_SYSU_A121-1	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/37781_DRYJ01000053.1_303_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/34072_QNDS01000002.1_111_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/46496_JNCS01000001_659_expanded.faa	.	.	.	.	ORF_659_Natrinema_altunense_strain_AJ2	.	.	ORF_745_Haloplanus_natans_DSM_17983	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/47667_JNCS01000001_1830_expanded.faa	.	.	ORF_993_ga0207718_100100	ORF_1223_jgi12330j12834_1000008	ORF_1830_Natrinema_altunense_strain_AJ2	.	.	ORF_467_Haloplanus_natans_DSM_17983	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/48293_JNCS01000001_2456_expanded.faa	.	.	ORF_2502_ga0207718_100100	ORF_2682_jgi12330j12834_1000008	ORF_2456_Natrinema_altunense_strain_AJ2	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/47161_JNCS01000001_1324_expanded.faa	.	.	ORF_1123_ga0207718_100100	ORF_1369_jgi12330j12834_1000008	ORF_1324_Natrinema_altunense_strain_AJ2	.	.	ORF_1469_Haloplanus_natans_DSM_17983	.	ORF_491_ga0207719_100190	ORF_863_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/43074_NZ_CP071597.1_1847_expanded.faa	.	ORF_2797_Halobonum_sp_NJ-3-1	.	.	.	ORF_1847_Halovivax_sp_KZCA124	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/64173_Ga0075122_10000557_8_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/34056_QNDS01000002.1_95_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/37956_DRYJ01000053.1_478_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/83409_Ga0207718_100100_1461_expanded.faa	.	.	ORF_1461_ga0207718_100100	ORF_1517_jgi12330j12834_1000008	.	.	.	ORF_1750_Haloplanus_natans_DSM_17983	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/91205_Ga0222658_1000332_72_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/82702_Ga0207718_100100_754_expanded.faa	.	.	ORF_754_ga0207718_100100	ORF_835_jgi12330j12834_1000008	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/65220_Ga0075122_10000557_1055_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/43720_NZ_CP071597.1_2493_expanded.faa	ORF_933_Halogeometricum_borinquense_strain_wsp4	ORF_1034_Halobonum_sp_NJ-3-1	.	.	.	ORF_2493_Halovivax_sp_KZCA124	ORF_2606_Haloterrigena_sp_SYSU_A121-1	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/43868_NZ_CP071597.1_2641_expanded.faa	ORF_1075_Halogeometricum_borinquense_strain_wsp4	.	.	.	ORF_1037_Natrinema_altunense_strain_AJ2	ORF_2641_Halovivax_sp_KZCA124	.	ORF_1381_Haloplanus_natans_DSM_17983	ORF_812_Haloferax_sp_Q22	ORF_444_ga0207719_100190	ORF_820_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_2d.faa	.	.	.	ORF_1127_jgi12330j12834_1000008	ORF_1020_Natrinema_altunense_strain_AJ2	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/82800_Ga0207718_100100_852_expanded.faa	.	.	ORF_852_ga0207718_100100	ORF_1040_jgi12330j12834_1000008	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/39872_VEPM01000029.1_1392_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/50275_JABURA010000001_1704_expanded.faa	.	ORF_2807_Halobonum_sp_NJ-3-1	.	.	.	.	ORF_1704_Haloterrigena_sp_SYSU_A121-1	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/33966_QNDS01000002.1_5_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_17a.faa	ORF_124_Halogeometricum_borinquense_strain_wsp4	ORF_995_Halobonum_sp_NJ-3-1	ORF_1432_ga0207718_100100	ORF_1496_jgi12330j12834_1000008	ORF_1255_Natrinema_altunense_strain_AJ2	ORF_2111_Halovivax_sp_KZCA124	ORF_2111_Haloterrigena_sp_SYSU_A121-1	ORF_1736_Haloplanus_natans_DSM_17983	ORF_1454_Haloferax_sp_Q22	ORF_796_ga0207719_100190	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_17a.faa	ORF_124_Halogeometricum_borinquense_strain_wsp4	ORF_995_Halobonum_sp_NJ-3-1	ORF_1432_ga0207718_100100	ORF_1496_jgi12330j12834_1000008	ORF_1255_Natrinema_altunense_strain_AJ2	ORF_1549_Halovivax_sp_KZCA124	ORF_2111_Haloterrigena_sp_SYSU_A121-1	ORF_1736_Haloplanus_natans_DSM_17983	ORF_1454_Haloferax_sp_Q22	ORF_796_ga0207719_100190	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_17a.faa	ORF_124_Halogeometricum_borinquense_strain_wsp4	ORF_995_Halobonum_sp_NJ-3-1	ORF_1432_ga0207718_100100	ORF_1496_jgi12330j12834_1000008	ORF_1255_Natrinema_altunense_strain_AJ2	ORF_2111_Halovivax_sp_KZCA124	ORF_2111_Haloterrigena_sp_SYSU_A121-1	ORF_2439_Haloplanus_natans_DSM_17983	ORF_1454_Haloferax_sp_Q22	ORF_796_ga0207719_100190	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_17a.faa	ORF_124_Halogeometricum_borinquense_strain_wsp4	ORF_995_Halobonum_sp_NJ-3-1	ORF_1432_ga0207718_100100	ORF_1496_jgi12330j12834_1000008	ORF_1255_Natrinema_altunense_strain_AJ2	ORF_1549_Halovivax_sp_KZCA124	ORF_2111_Haloterrigena_sp_SYSU_A121-1	ORF_2439_Haloplanus_natans_DSM_17983	ORF_1454_Haloferax_sp_Q22	ORF_796_ga0207719_100190	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_17a.faa	ORF_124_Halogeometricum_borinquense_strain_wsp4	ORF_995_Halobonum_sp_NJ-3-1	ORF_1432_ga0207718_100100	ORF_1496_jgi12330j12834_1000008	ORF_1255_Natrinema_altunense_strain_AJ2	ORF_2111_Halovivax_sp_KZCA124	ORF_1393_Haloterrigena_sp_SYSU_A121-1	ORF_1736_Haloplanus_natans_DSM_17983	ORF_1454_Haloferax_sp_Q22	ORF_796_ga0207719_100190	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_17a.faa	ORF_124_Halogeometricum_borinquense_strain_wsp4	ORF_995_Halobonum_sp_NJ-3-1	ORF_1432_ga0207718_100100	ORF_1496_jgi12330j12834_1000008	ORF_1255_Natrinema_altunense_strain_AJ2	ORF_1549_Halovivax_sp_KZCA124	ORF_1393_Haloterrigena_sp_SYSU_A121-1	ORF_1736_Haloplanus_natans_DSM_17983	ORF_1454_Haloferax_sp_Q22	ORF_796_ga0207719_100190	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_17a.faa	ORF_124_Halogeometricum_borinquense_strain_wsp4	ORF_995_Halobonum_sp_NJ-3-1	ORF_1432_ga0207718_100100	ORF_1496_jgi12330j12834_1000008	ORF_1255_Natrinema_altunense_strain_AJ2	ORF_2111_Halovivax_sp_KZCA124	ORF_1393_Haloterrigena_sp_SYSU_A121-1	ORF_2439_Haloplanus_natans_DSM_17983	ORF_1454_Haloferax_sp_Q22	ORF_796_ga0207719_100190	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_17a.faa	ORF_124_Halogeometricum_borinquense_strain_wsp4	ORF_995_Halobonum_sp_NJ-3-1	ORF_1432_ga0207718_100100	ORF_1496_jgi12330j12834_1000008	ORF_1255_Natrinema_altunense_strain_AJ2	ORF_1549_Halovivax_sp_KZCA124	ORF_1393_Haloterrigena_sp_SYSU_A121-1	ORF_2439_Haloplanus_natans_DSM_17983	ORF_1454_Haloferax_sp_Q22	ORF_796_ga0207719_100190	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_17a.faa	ORF_124_Halogeometricum_borinquense_strain_wsp4	ORF_995_Halobonum_sp_NJ-3-1	ORF_1432_ga0207718_100100	ORF_1496_jgi12330j12834_1000008	ORF_1255_Natrinema_altunense_strain_AJ2	ORF_2111_Halovivax_sp_KZCA124	ORF_2867_Haloterrigena_sp_SYSU_A121-1	ORF_1736_Haloplanus_natans_DSM_17983	ORF_1454_Haloferax_sp_Q22	ORF_796_ga0207719_100190	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_17a.faa	ORF_124_Halogeometricum_borinquense_strain_wsp4	ORF_995_Halobonum_sp_NJ-3-1	ORF_1432_ga0207718_100100	ORF_1496_jgi12330j12834_1000008	ORF_1255_Natrinema_altunense_strain_AJ2	ORF_1549_Halovivax_sp_KZCA124	ORF_2867_Haloterrigena_sp_SYSU_A121-1	ORF_1736_Haloplanus_natans_DSM_17983	ORF_1454_Haloferax_sp_Q22	ORF_796_ga0207719_100190	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_17a.faa	ORF_124_Halogeometricum_borinquense_strain_wsp4	ORF_995_Halobonum_sp_NJ-3-1	ORF_1432_ga0207718_100100	ORF_1496_jgi12330j12834_1000008	ORF_1255_Natrinema_altunense_strain_AJ2	ORF_2111_Halovivax_sp_KZCA124	ORF_2867_Haloterrigena_sp_SYSU_A121-1	ORF_2439_Haloplanus_natans_DSM_17983	ORF_1454_Haloferax_sp_Q22	ORF_796_ga0207719_100190	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_17a.faa	ORF_124_Halogeometricum_borinquense_strain_wsp4	ORF_995_Halobonum_sp_NJ-3-1	ORF_1432_ga0207718_100100	ORF_1496_jgi12330j12834_1000008	ORF_1255_Natrinema_altunense_strain_AJ2	ORF_1549_Halovivax_sp_KZCA124	ORF_2867_Haloterrigena_sp_SYSU_A121-1	ORF_2439_Haloplanus_natans_DSM_17983	ORF_1454_Haloferax_sp_Q22	ORF_796_ga0207719_100190	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_17a.faa	ORF_124_Halogeometricum_borinquense_strain_wsp4	ORF_272_Halobonum_sp_NJ-3-1	ORF_1432_ga0207718_100100	ORF_1496_jgi12330j12834_1000008	ORF_1255_Natrinema_altunense_strain_AJ2	ORF_2111_Halovivax_sp_KZCA124	ORF_2111_Haloterrigena_sp_SYSU_A121-1	ORF_1736_Haloplanus_natans_DSM_17983	ORF_1454_Haloferax_sp_Q22	ORF_796_ga0207719_100190	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_17a.faa	ORF_124_Halogeometricum_borinquense_strain_wsp4	ORF_272_Halobonum_sp_NJ-3-1	ORF_1432_ga0207718_100100	ORF_1496_jgi12330j12834_1000008	ORF_1255_Natrinema_altunense_strain_AJ2	ORF_1549_Halovivax_sp_KZCA124	ORF_2111_Haloterrigena_sp_SYSU_A121-1	ORF_1736_Haloplanus_natans_DSM_17983	ORF_1454_Haloferax_sp_Q22	ORF_796_ga0207719_100190	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_17a.faa	ORF_124_Halogeometricum_borinquense_strain_wsp4	ORF_272_Halobonum_sp_NJ-3-1	ORF_1432_ga0207718_100100	ORF_1496_jgi12330j12834_1000008	ORF_1255_Natrinema_altunense_strain_AJ2	ORF_2111_Halovivax_sp_KZCA124	ORF_2111_Haloterrigena_sp_SYSU_A121-1	ORF_2439_Haloplanus_natans_DSM_17983	ORF_1454_Haloferax_sp_Q22	ORF_796_ga0207719_100190	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_17a.faa	ORF_124_Halogeometricum_borinquense_strain_wsp4	ORF_272_Halobonum_sp_NJ-3-1	ORF_1432_ga0207718_100100	ORF_1496_jgi12330j12834_1000008	ORF_1255_Natrinema_altunense_strain_AJ2	ORF_1549_Halovivax_sp_KZCA124	ORF_2111_Haloterrigena_sp_SYSU_A121-1	ORF_2439_Haloplanus_natans_DSM_17983	ORF_1454_Haloferax_sp_Q22	ORF_796_ga0207719_100190	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_17a.faa	ORF_124_Halogeometricum_borinquense_strain_wsp4	ORF_272_Halobonum_sp_NJ-3-1	ORF_1432_ga0207718_100100	ORF_1496_jgi12330j12834_1000008	ORF_1255_Natrinema_altunense_strain_AJ2	ORF_2111_Halovivax_sp_KZCA124	ORF_1393_Haloterrigena_sp_SYSU_A121-1	ORF_1736_Haloplanus_natans_DSM_17983	ORF_1454_Haloferax_sp_Q22	ORF_796_ga0207719_100190	.
