genome_id	genome_name	patric_id	refseq_locus_tag	alt_locus_tag	gene	product	ec_number	ec_description	pathway_id	pathway_name
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4046				Adenine phosphoribosyltransferase (EC 2.4.2.7)	2.4.2.7	Adenine phosphoribosyltransferase	00230	Purine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4064				Methylglyoxal reductase, acetol producing (EC 1.1.1.-) / 2,5-diketo-D-gluconic acid reductase B (EC 1.1.1.274)	1.1.1.-	With NAD(+) or NADP(+) as acceptor	00051	Fructose and mannose metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4064				Methylglyoxal reductase, acetol producing (EC 1.1.1.-) / 2,5-diketo-D-gluconic acid reductase B (EC 1.1.1.274)	1.1.1.-	With NAD(+) or NADP(+) as acceptor	00053	Ascorbate and aldarate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4064				Methylglyoxal reductase, acetol producing (EC 1.1.1.-) / 2,5-diketo-D-gluconic acid reductase B (EC 1.1.1.274)	1.1.1.-	With NAD(+) or NADP(+) as acceptor	00140	C21-Steroid hormone metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4064				Methylglyoxal reductase, acetol producing (EC 1.1.1.-) / 2,5-diketo-D-gluconic acid reductase B (EC 1.1.1.274)	1.1.1.-	With NAD(+) or NADP(+) as acceptor	00240	Pyrimidine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4064				Methylglyoxal reductase, acetol producing (EC 1.1.1.-) / 2,5-diketo-D-gluconic acid reductase B (EC 1.1.1.274)	1.1.1.-	With NAD(+) or NADP(+) as acceptor	00253	Tetracycline biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4064				Methylglyoxal reductase, acetol producing (EC 1.1.1.-) / 2,5-diketo-D-gluconic acid reductase B (EC 1.1.1.274)	1.1.1.-	With NAD(+) or NADP(+) as acceptor	00260	Glycine, serine and threonine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4064				Methylglyoxal reductase, acetol producing (EC 1.1.1.-) / 2,5-diketo-D-gluconic acid reductase B (EC 1.1.1.274)	1.1.1.-	With NAD(+) or NADP(+) as acceptor	00362	Benzoate degradation via hydroxylation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4064				Methylglyoxal reductase, acetol producing (EC 1.1.1.-) / 2,5-diketo-D-gluconic acid reductase B (EC 1.1.1.274)	1.1.1.-	With NAD(+) or NADP(+) as acceptor	00363	Bisphenol A degradation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4064				Methylglyoxal reductase, acetol producing (EC 1.1.1.-) / 2,5-diketo-D-gluconic acid reductase B (EC 1.1.1.274)	1.1.1.-	With NAD(+) or NADP(+) as acceptor	00520	Amino sugar and nucleotide sugar metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4064				Methylglyoxal reductase, acetol producing (EC 1.1.1.-) / 2,5-diketo-D-gluconic acid reductase B (EC 1.1.1.274)	1.1.1.-	With NAD(+) or NADP(+) as acceptor	00523	Polyketide sugar unit biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4064				Methylglyoxal reductase, acetol producing (EC 1.1.1.-) / 2,5-diketo-D-gluconic acid reductase B (EC 1.1.1.274)	1.1.1.-	With NAD(+) or NADP(+) as acceptor	00562	Inositol phosphate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4064				Methylglyoxal reductase, acetol producing (EC 1.1.1.-) / 2,5-diketo-D-gluconic acid reductase B (EC 1.1.1.274)	1.1.1.-	With NAD(+) or NADP(+) as acceptor	00591	Linoleic acid metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4064				Methylglyoxal reductase, acetol producing (EC 1.1.1.-) / 2,5-diketo-D-gluconic acid reductase B (EC 1.1.1.274)	1.1.1.-	With NAD(+) or NADP(+) as acceptor	00622	Toluene and xylene degradation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4064				Methylglyoxal reductase, acetol producing (EC 1.1.1.-) / 2,5-diketo-D-gluconic acid reductase B (EC 1.1.1.274)	1.1.1.-	With NAD(+) or NADP(+) as acceptor	00625	Tetrachloroethene degradation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4064				Methylglyoxal reductase, acetol producing (EC 1.1.1.-) / 2,5-diketo-D-gluconic acid reductase B (EC 1.1.1.274)	1.1.1.-	With NAD(+) or NADP(+) as acceptor	00633	Trinitrotoluene degradation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4064				Methylglyoxal reductase, acetol producing (EC 1.1.1.-) / 2,5-diketo-D-gluconic acid reductase B (EC 1.1.1.274)	1.1.1.-	With NAD(+) or NADP(+) as acceptor	00650	Butanoate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4064				Methylglyoxal reductase, acetol producing (EC 1.1.1.-) / 2,5-diketo-D-gluconic acid reductase B (EC 1.1.1.274)	1.1.1.-	With NAD(+) or NADP(+) as acceptor	00720	Reductive carboxylate cycle (CO2 fixation)
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4064				Methylglyoxal reductase, acetol producing (EC 1.1.1.-) / 2,5-diketo-D-gluconic acid reductase B (EC 1.1.1.274)	1.1.1.-	With NAD(+) or NADP(+) as acceptor	00830	Retinol metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4064				Methylglyoxal reductase, acetol producing (EC 1.1.1.-) / 2,5-diketo-D-gluconic acid reductase B (EC 1.1.1.274)	1.1.1.-	With NAD(+) or NADP(+) as acceptor	00950	Isoquinoline alkaloid biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4064				Methylglyoxal reductase, acetol producing (EC 1.1.1.-) / 2,5-diketo-D-gluconic acid reductase B (EC 1.1.1.274)	1.1.1.-	With NAD(+) or NADP(+) as acceptor	00981	Insect hormone biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4064				Methylglyoxal reductase, acetol producing (EC 1.1.1.-) / 2,5-diketo-D-gluconic acid reductase B (EC 1.1.1.274)	1.1.1.-	With NAD(+) or NADP(+) as acceptor	01056	Biosynthesis of type II polyketide backbone
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4064				Methylglyoxal reductase, acetol producing (EC 1.1.1.-) / 2,5-diketo-D-gluconic acid reductase B (EC 1.1.1.274)	1.1.1.-	With NAD(+) or NADP(+) as acceptor	01057	Biosynthesis of type II polyketide products
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4091				Thymidylate kinase (EC 2.7.4.9)	2.7.4.9	dTMP kinase	00240	Pyrimidine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4097				2-phospho-L-lactate guanylyltransferase (EC 2.7.7.68)	2.7.7.68	2-phospho-L-lactate guanylyltransferase	00680	Methane metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4106				Phosphoribosylaminoimidazole-succinocarboxamide synthase (EC 6.3.2.6)	6.3.2.6	Phosphoribosylaminoimidazolesuccinocarboxamide synthase	00230	Purine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4109				Formyltetrahydrofolate deformylase (EC 3.5.1.10)	3.5.1.10	Formyltetrahydrofolate deformylase	00630	Glyoxylate and dicarboxylate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4109				Formyltetrahydrofolate deformylase (EC 3.5.1.10)	3.5.1.10	Formyltetrahydrofolate deformylase	00670	One carbon pool by folate
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4112				Phosphoribosylformylglycinamidine synthase, PurS subunit (EC 6.3.5.3)	6.3.5.3	Phosphoribosylformylglycinamidine synthase	00230	Purine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4113				Phosphoribosylformylglycinamidine synthase, glutamine amidotransferase subunit (EC 6.3.5.3)	6.3.5.3	Phosphoribosylformylglycinamidine synthase	00230	Purine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4118				Tungsten-containing aldehyde:ferredoxin oxidoreductase (EC 1.2.7.5)	1.2.7.5	Aldehyde ferredoxin oxidoreductase	00010	Glycolysis / Gluconeogenesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4118				Tungsten-containing aldehyde:ferredoxin oxidoreductase (EC 1.2.7.5)	1.2.7.5	Aldehyde ferredoxin oxidoreductase	00030	Pentose phosphate pathway
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4154				D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)	1.1.1.95	Phosphoglycerate dehydrogenase	00260	Glycine, serine and threonine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4154				D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)	1.1.1.95	Phosphoglycerate dehydrogenase	00680	Methane metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4188				Thymidine kinase (EC 2.7.1.21)	2.7.1.21	Thymidine kinase	00240	Pyrimidine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4188				Thymidine kinase (EC 2.7.1.21)	2.7.1.21	Thymidine kinase	00983	Drug metabolism - other enzymes
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4201				Fumarate hydratase class II (EC 4.2.1.2)	4.2.1.2	Fumarate hydratase	00020	Citrate cycle (TCA cycle)
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4201				Fumarate hydratase class II (EC 4.2.1.2)	4.2.1.2	Fumarate hydratase	00720	Reductive carboxylate cycle (CO2 fixation)
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4203				Glutamyl-tRNA(Gln) amidotransferase transferase subunit (EC 6.3.5.7)	6.3.5.7	Glutaminyl-tRNA synthase (glutamine-hydrolyzing)	00970	Aminoacyl-tRNA biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4219				Thymidylate synthase (EC 2.1.1.45)	2.1.1.45	Thymidylate synthase	00240	Pyrimidine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4219				Thymidylate synthase (EC 2.1.1.45)	2.1.1.45	Thymidylate synthase	00670	One carbon pool by folate
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4220				Dihydrofolate reductase (EC 1.5.1.3)	1.5.1.3	Dihydrofolate reductase	00670	One carbon pool by folate
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4220				Dihydrofolate reductase (EC 1.5.1.3)	1.5.1.3	Dihydrofolate reductase	00790	Folate biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4253				Phosphomannomutase (EC 5.4.2.8) / Phosphoglucosamine mutase (EC 5.4.2.10)	5.4.2.10	Phosphoglucosamine mutase	00520	Amino sugar and nucleotide sugar metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4253				Phosphomannomutase (EC 5.4.2.8) / Phosphoglucosamine mutase (EC 5.4.2.10)	5.4.2.8	Phosphomannomutase	00051	Fructose and mannose metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4253				Phosphomannomutase (EC 5.4.2.8) / Phosphoglucosamine mutase (EC 5.4.2.10)	5.4.2.8	Phosphomannomutase	00520	Amino sugar and nucleotide sugar metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4255				N-acetylglucosamine-1-phosphate uridyltransferase (EC 2.7.7.23) / Glucosamine-1-phosphate N-acetyltransferase (EC 2.3.1.157)	2.3.1.157	Glucosamine-1-phosphate N-acetyltransferase	00520	Amino sugar and nucleotide sugar metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4255				N-acetylglucosamine-1-phosphate uridyltransferase (EC 2.7.7.23) / Glucosamine-1-phosphate N-acetyltransferase (EC 2.3.1.157)	2.7.7.23	UDP-N-acetylglucosamine diphosphorylase	00520	Amino sugar and nucleotide sugar metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4256				Asparagine synthetase [glutamine-hydrolyzing] (EC 6.3.5.4)	6.3.5.4	Asparagine synthase (glutamine-hydrolyzing)	00250	Alanine, aspartate and glutamate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4256				Asparagine synthetase [glutamine-hydrolyzing] (EC 6.3.5.4)	6.3.5.4	Asparagine synthase (glutamine-hydrolyzing)	00910	Nitrogen metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4257				Glutamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16)	2.6.1.16	Glutamine--fructose-6-phosphate transaminase (isomerizing)	00250	Alanine, aspartate and glutamate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4257				Glutamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16)	2.6.1.16	Glutamine--fructose-6-phosphate transaminase (isomerizing)	00520	Amino sugar and nucleotide sugar metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4261				N-acetylglucosamine-1-phosphate uridyltransferase (EC 2.7.7.23) / Glucosamine-1-phosphate N-acetyltransferase (EC 2.3.1.157)	2.3.1.157	Glucosamine-1-phosphate N-acetyltransferase	00520	Amino sugar and nucleotide sugar metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4261				N-acetylglucosamine-1-phosphate uridyltransferase (EC 2.7.7.23) / Glucosamine-1-phosphate N-acetyltransferase (EC 2.3.1.157)	2.7.7.23	UDP-N-acetylglucosamine diphosphorylase	00520	Amino sugar and nucleotide sugar metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4262				Inosine-5'-monophosphate dehydrogenase (EC 1.1.1.205) / CBS domain	1.1.1.205	IMP dehydrogenase	00230	Purine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4262				Inosine-5'-monophosphate dehydrogenase (EC 1.1.1.205) / CBS domain	1.1.1.205	IMP dehydrogenase	00983	Drug metabolism - other enzymes
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4272				Fumarate reductase flavoprotein subunit (EC 1.3.99.1)	1.3.99.1	Deleted entry	00020	Citrate cycle (TCA cycle)
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4272				Fumarate reductase flavoprotein subunit (EC 1.3.99.1)	1.3.99.1	Deleted entry	00190	Oxidative phosphorylation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4272				Fumarate reductase flavoprotein subunit (EC 1.3.99.1)	1.3.99.1	Deleted entry	00623	2,4-Dichlorobenzoate degradation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4272				Fumarate reductase flavoprotein subunit (EC 1.3.99.1)	1.3.99.1	Deleted entry	00650	Butanoate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4272				Fumarate reductase flavoprotein subunit (EC 1.3.99.1)	1.3.99.1	Deleted entry	00720	Reductive carboxylate cycle (CO2 fixation)
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4277				Dihydropyrimidinase (EC 3.5.2.2)	3.5.2.2	Dihydropyrimidinase	00240	Pyrimidine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4277				Dihydropyrimidinase (EC 3.5.2.2)	3.5.2.2	Dihydropyrimidinase	00410	beta-Alanine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4277				Dihydropyrimidinase (EC 3.5.2.2)	3.5.2.2	Dihydropyrimidinase	00770	Pantothenate and CoA biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4277				Dihydropyrimidinase (EC 3.5.2.2)	3.5.2.2	Dihydropyrimidinase	00983	Drug metabolism - other enzymes
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4279				Hydroxymethylglutaryl-CoA lyase (EC 4.1.3.4)	4.1.3.4	Hydroxymethylglutaryl-CoA lyase	00072	Synthesis and degradation of ketone bodies
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4279				Hydroxymethylglutaryl-CoA lyase (EC 4.1.3.4)	4.1.3.4	Hydroxymethylglutaryl-CoA lyase	00280	Valine, leucine and isoleucine degradation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4279				Hydroxymethylglutaryl-CoA lyase (EC 4.1.3.4)	4.1.3.4	Hydroxymethylglutaryl-CoA lyase	00281	Geraniol degradation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4279				Hydroxymethylglutaryl-CoA lyase (EC 4.1.3.4)	4.1.3.4	Hydroxymethylglutaryl-CoA lyase	00650	Butanoate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4280				3-isopropylmalate dehydratase large subunit (EC 4.2.1.33)	4.2.1.33	3-isopropylmalate dehydratase	00290	Valine, leucine and isoleucine biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4281				3-isopropylmalate dehydratase small subunit (EC 4.2.1.33)	4.2.1.33	3-isopropylmalate dehydratase	00290	Valine, leucine and isoleucine biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4286				Urocanate hydratase (EC 4.2.1.49)	4.2.1.49	Urocanate hydratase	00340	Histidine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4287				Formiminoglutamase (EC 3.5.3.8)	3.5.3.8	Formimidoylglutamase	00340	Histidine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4288				Imidazolonepropionase (EC 3.5.2.7)	3.5.2.7	Imidazolonepropionase	00340	Histidine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4289				Histidine ammonia-lyase (EC 4.3.1.3)	4.3.1.3	Histidine ammonia-lyase	00340	Histidine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4294				Cobyric acid synthase (EC 6.3.5.10)	6.3.5.10	Adenosylcobyric acid synthase (glutamine-hydrolyzing)	00860	Porphyrin and chlorophyll metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4309				N-methylhydantoinase A (EC 3.5.2.14)	3.5.2.14	N-methylhydantoinase (ATP-hydrolyzing)	00330	Arginine and proline metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4310				N-methylhydantoinase B (EC 3.5.2.14)	3.5.2.14	N-methylhydantoinase (ATP-hydrolyzing)	00330	Arginine and proline metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4316				UDP-glucose 4-epimerase (EC 5.1.3.2)	5.1.3.2	UDP-glucose 4-epimerase	00052	Galactose metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4316				UDP-glucose 4-epimerase (EC 5.1.3.2)	5.1.3.2	UDP-glucose 4-epimerase	00520	Amino sugar and nucleotide sugar metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4317				Acetolactate synthase large subunit (EC 2.2.1.6)	2.2.1.6	Acetolactate synthase	00290	Valine, leucine and isoleucine biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4317				Acetolactate synthase large subunit (EC 2.2.1.6)	2.2.1.6	Acetolactate synthase	00650	Butanoate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4317				Acetolactate synthase large subunit (EC 2.2.1.6)	2.2.1.6	Acetolactate synthase	00660	C5-Branched dibasic acid metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4317				Acetolactate synthase large subunit (EC 2.2.1.6)	2.2.1.6	Acetolactate synthase	00770	Pantothenate and CoA biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4320				Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00062	Fatty acid elongation in mitochondria
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4320				Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00071	Fatty acid metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4320				Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00280	Valine, leucine and isoleucine degradation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4320				Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00281	Geraniol degradation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4320				Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00310	Lysine degradation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4320				Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00360	Phenylalanine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4320				Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00362	Benzoate degradation via hydroxylation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4320				Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00380	Tryptophan metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4320				Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00410	beta-Alanine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4320				Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00592	alpha-Linolenic acid metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4320				Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00627	1,4-Dichlorobenzene degradation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4320				Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00640	Propanoate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4320				Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00650	Butanoate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4320				Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00903	Limonene and pinene degradation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4320				Enoyl-CoA hydratase (EC 4.2.1.17)	4.2.1.17	Enoyl-CoA hydratase	00930	Caprolactam degradation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4321				3-hydroxybutyryl-CoA dehydrogenase (EC 1.1.1.157); 3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)	1.1.1.157	3-hydroxybutyryl-CoA dehydrogenase	00360	Phenylalanine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4321				3-hydroxybutyryl-CoA dehydrogenase (EC 1.1.1.157); 3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)	1.1.1.157	3-hydroxybutyryl-CoA dehydrogenase	00362	Benzoate degradation via hydroxylation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4321				3-hydroxybutyryl-CoA dehydrogenase (EC 1.1.1.157); 3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)	1.1.1.157	3-hydroxybutyryl-CoA dehydrogenase	00650	Butanoate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4321				3-hydroxybutyryl-CoA dehydrogenase (EC 1.1.1.157); 3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase	00062	Fatty acid elongation in mitochondria
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4321				3-hydroxybutyryl-CoA dehydrogenase (EC 1.1.1.157); 3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase	00071	Fatty acid metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4321				3-hydroxybutyryl-CoA dehydrogenase (EC 1.1.1.157); 3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase	00120	Primary bile acid biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4321				3-hydroxybutyryl-CoA dehydrogenase (EC 1.1.1.157); 3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase	00280	Valine, leucine and isoleucine degradation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4321				3-hydroxybutyryl-CoA dehydrogenase (EC 1.1.1.157); 3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase	00281	Geraniol degradation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4321				3-hydroxybutyryl-CoA dehydrogenase (EC 1.1.1.157); 3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase	00310	Lysine degradation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4321				3-hydroxybutyryl-CoA dehydrogenase (EC 1.1.1.157); 3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase	00380	Tryptophan metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4321				3-hydroxybutyryl-CoA dehydrogenase (EC 1.1.1.157); 3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase	00623	2,4-Dichlorobenzoate degradation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4321				3-hydroxybutyryl-CoA dehydrogenase (EC 1.1.1.157); 3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase	00650	Butanoate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4321				3-hydroxybutyryl-CoA dehydrogenase (EC 1.1.1.157); 3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase	00720	Reductive carboxylate cycle (CO2 fixation)
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.4321				3-hydroxybutyryl-CoA dehydrogenase (EC 1.1.1.157); 3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase	00930	Caprolactam degradation
