genome_id	genome_name	accession	annotation	feature_type	seed_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	go	ec	pathway
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16185			40679	40924	-	246		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16190			42092	42475	+	384		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16195			42734	42925	-	192		phage PhiH1 repressor-like protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16200			43007	43279	-	273		phage PhiH1 repressor protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16205			43414	43671	-	258		phage PhiH1 repressor-like protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16210			43932	44375	+	444		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16215			44544	45983	-	1440		restriction endonuclease-like protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16220			46123	46488	+	366		pterin-4a-carbinolamine dehydratase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16225			47145	48371	-	1227		cell division control protein 6-like protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16230			48933	49238	-	306		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16235			49435	50334	-	900		6-phosphogluconate dehydrogenase-like protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16240			50438	50875	-	438		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16245			50971	51435	-	465		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16250			51560	52114	-	555		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16255			52194	52676	-	483		deoxyuridine 5'-triphosphate nucleotidohydrolase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16260			52962	54935	+	1974		aconitate hydratase			4.2.1.3|Aconitate hydratase	00020|Citrate cycle (TCA cycle);00630|Glyoxylate and dicarboxylate metabolism;00720|Reductive carboxylate cycle (CO2 fixation)
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16265			55107	56030	+	924		luciferase-type oxidoreductase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16270			56149	56724	-	576		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16275			56811	57482	-	672		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16280			58028	58531	+	504		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16285			58543	59088	+	546		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16290			59450	60490	+	1041		peptidase S26B, signal peptidase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16295			60529	61821	+	1293		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16300			61861	63099	-	1239		RNA-metabolising metallo-beta-lactamase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16305			63177	63593	-	417		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16310			63669	64022	-	354		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16315			64067	64345	-	279		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16320			64757	65155	+	399		30S ribosomal protein S6e				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16325			65216	65620	+	405		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16330			65627	66127	-	501		PadR family transcriptional regulator				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16335			66425	66862	+	438		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16340			66895	68091	-	1197		phosphohydrolase -like protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16345			68262	68729	-	468		UspA domain-containing protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16350			68846	69304	+	459		UspA domain-containing protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16355			69326	69922	-	597		GCN5-related N-acetyltransferase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16360			69925	70353	-	429		UspA domain-containing protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16365			70444	71859	+	1416		AAA ATPase central domain protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16370			72024	72419	+	396		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16375			72476	72805	+	330		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16380			72887	73711	+	825		beta-lactamase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16385			73746	74750	-	1005		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16390			74937	76169	+	1233		translation initiation factor IF-2 subunit gamma				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16395			76174	76566	+	393		nucleotide binding protein PINc				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16400			76567	77136	+	570		DNA-directed RNA polymerase subunit E'			2.7.7.6|DNA-directed RNA polymerase	00230|Purine metabolism;00240|Pyrimidine metabolism
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16405			77139	77336	+	198		DNA-directed RNA polymerase subunit E, RpoE2				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16410			77342	77926	+	585		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16415			78009	78365	+	357		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16420			78357	78527	-	171		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16425			78589	79674	+	1086		geranylgeranyl reductase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16430			79663	80172	-	510		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16435			80354	81784	+	1431		MATE efflux family protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16440			81866	82072	+	207		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16445			82152	82340	+	189		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16450			82349	83689	-	1341		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16455			83747	84154	-	408		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16460			84359	85027	+	669		Bacterio-opsin activator HTH domain protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16465			85114	85395	+	282	phhB	pterin-4-alpha-carbinolamine dehydratase			4.2.1.96|4a-hydroxytetrahydrobiopterin dehydratase	
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16470			85428	85832	+	405		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16475			85968	86603	+	636		haloacid dehalogenase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16480			86688	86885	+	198		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16485			87113	90025	-	2913		alpha-glucosidase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16490			90387	90701	+	315		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16495			90846	92192	-	1347	hemA	glutamyl-tRNA reductase			1.2.1.70|Glutamyl-tRNA reductase	00860|Porphyrin and chlorophyll metabolism
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16500			92192	92848	-	657		siroheme synthase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16505			92878	93960	-	1083		putative transcriptional regulator, AsnC family protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16510			94140	94556	-	417		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16515			94733	95665	+	933		UDP diphosphate synthase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16520			95840	96187	-	348		transposase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16525			96816	97025	+	210		transposase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16530			97137	97469	+	333		IS240-type transposase (ISH102)				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16535			97490	97885	+	396		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16540			97882	98487	-	606		undecaprenyl diphosphate synthase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16545			98676	99974	+	1299		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16550			100129	100332	-	204		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16565			102056	103000	-	945		regulatory protein ArsR				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16570			103177	103455	+	279		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16575			103452	104939	+	1488		Na+/solute symporter				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16580			104991	105626	+	636		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16585			105675	105902	+	228		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16590			106067	106978	+	912		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16595			107331	109991	+	2661	valS	valyl-tRNA ligase			6.1.1.9|Valine--tRNA ligase	00970|Aminoacyl-tRNA biosynthesis
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16600			110187	110537	+	351		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16605			110564	111268	-	705		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16610			111364	112113	+	750		acetoacetate decarboxylase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16615			112220	113128	+	909		pyridoxal biosynthesis lyase PdxS				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16620			113538	114710	+	1173		transposase, IS605 OrfB family protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16625			114846	115661	+	816		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16630			115563	115913	-	351		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16635			115919	116806	-	888		homoserine kinase			2.7.1.39|Homoserine kinase	00260|Glycine, serine and threonine metabolism
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16640			116925	119978	-	3054		chemotaxis sensory transducer				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16645			120256	121593	+	1338		Extracellular ligand-binding receptor				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16650			122062	123348	+	1287		extracellular ligand-binding receptor				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16655			123503	124774	-	1272		major facilitator superfamily MFS 1				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16660			124847	126124	-	1278		polysaccharide deacetylase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16665			126294	126908	-	615		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16670			127214	128452	+	1239		FAD-dependent pyridine nucleotide-disulfide oxidoreductase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16675			128629	128877	+	249		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16680			128963	129373	+	411		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16685			129584	130120	+	537		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16690			130163	132541	-	2379		PAS sensor protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16695			132807	135983	+	3177	carB	carbamoyl phosphate synthase large subunit			6.3.5.5|Carbamoyl-phosphate synthase (glutamine-hydrolyzing)	00240|Pyrimidine metabolism;00250|Alanine, aspartate and glutamate metabolism
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16700			136185	136328	+	144		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16705			136541	138208	-	1668		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16710			138445	139227	+	783		ABC transporter-like protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16715			139354	139596	+	243		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16720			139703	140659	-	957		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16725			140805	141173	-	369		Cupin 2 conserved barrel domain protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16730			141377	143953	+	2577		dihydropteroate synthase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16735			144130	147807	-	3678		UvrD/REP helicase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16740			147800	148831	-	1032		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16745			148824	151067	-	2244		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16750			151259	151663	+	405		CBS domain containing protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16755			151814	152203	-	390		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16760			152260	152676	-	417		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16765			152814	153110	+	297		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16770			153107	153673	+	567		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16775			153687	156650	-	2964		excinuclease ABC subunit A				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16780			156780	157427	-	648		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16785			157632	158135	+	504		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16790			158237	159184	+	948		ribonucleotide reductase beta subunit-like protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16805			160909	161700	+	792		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16810			161720	161959	-	240		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16815			162152	162301	+	150		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16820			162570	163034	+	465		UspA domain-containing protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16825			163249	164082	+	834		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16830			164290	165540	+	1251		FAD dependent oxidoreductase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16835			165570	167291	-	1722		TrkA-N domain protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16840			167372	168169	+	798		zinc/iron permease				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16845			168246	168689	+	444		UspA domain-containing protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16850			168723	169133	-	411		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16855			169204	169671	-	468		phosphopantetheine adenylyltransferase			2.7.7.3|Pantetheine-phosphate adenylyltransferase	00770|Pantothenate and CoA biosynthesis
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16860			169768	170367	-	600		isochorismatase hydrolase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16865			170364	171161	-	798		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16870			171288	171980	-	693		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16875			172456	173196	-	741		short-chain dehydrogenase/reductase SDR				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16880			173323	173769	+	447		UspA domain-containing protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16885			173892	174356	+	465		UspA domain-containing protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16890			174413	174847	-	435		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16895			174995	175972	+	978		ROK family protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16900			176050	177525	+	1476		LVIVD repeat-containing protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000042	RefSeq	CDS		C485_16905			177586	177951	+	366		nitrogen-fixing NifU domain protein				
