query_id	subject_id	perc_identity	num_ident_matches	alig_length	mismatches	gap_openings	n_gaps	pos_match	ppos	q_start	q_end	q_len	qcov	qcovhsp	s_start	s_end	s_len	evalue	bit_score	score_raw
3300022890_assembled_Ga0222667_100016038	Ga0222667_1000160_588	100	241	241	0	0	0	241	100	1	241	242	99	99	3	243	243	2.07e-180	488	1256
3300022890_assembled_Ga0222667_100016039	Ga0222667_1000160_591	100	105	105	0	0	0	105	100	1	105	106	99	99	1	105	105	4.32e-76	213	542
3300022890_assembled_Ga0222667_10001604	Ga0222667_1000160_30	100	171	171	0	0	0	171	100	1	171	172	99	99	1	171	171	5.84e-129	352	903
3300022890_assembled_Ga0222667_100016040	Ga0222667_1000160_595	100	47	47	0	0	0	47	100	1	47	48	98	98	1	47	47	1.18e-31	96.7	239
3300022890_assembled_Ga0222667_100016041	Ga0222667_1000160_598	100	98	98	0	0	0	98	100	1	98	99	99	99	1	98	98	1.81e-71	201	510
3300022890_assembled_Ga0222667_100016042	Ga0222667_1000160_604	100	66	66	0	0	0	66	100	1	66	67	99	99	1	66	66	4.13e-45	132	331
3300022890_assembled_Ga0222667_100016043	Ga0222667_1000160_607	100	84	84	0	0	0	84	100	1	84	85	99	99	3	86	86	8.9e-61	172	437
3300022890_assembled_Ga0222667_100016044	Ga0222667_1000160_610	100	55	55	0	0	0	55	100	1	55	56	98	98	9	63	63	1.58e-38	114	286
3300022890_assembled_Ga0222667_100016045	Ga0222667_1000160_619	100	149	149	0	0	0	149	100	1	149	150	99	99	3	151	151	6e-112	307	787
3300022890_assembled_Ga0222667_100016046	Ga0222667_1000160_625	100	117	117	0	0	0	117	100	1	117	118	99	99	2	118	118	1.02e-84	236	601
3300022890_assembled_Ga0222667_100016047	Ga0222667_1000160_630	100	76	76	0	0	0	76	100	1	76	77	99	99	28	103	103	7.58e-51	148	373
3300022890_assembled_Ga0222667_100016048	Ga0222667_1000160_634	100	50	50	0	0	0	50	100	1	50	51	98	98	1	50	50	4.77e-28	87.8	216
3300022890_assembled_Ga0222667_100016049	Ga0222667_1000160_643	100	89	89	0	0	0	89	100	1	89	90	99	99	22	110	110	1e-60	174	440
3300022890_assembled_Ga0222667_10001605	Ga0222667_1000160_1478	100	276	276	0	0	0	276	100	1	276	277	99	99	1	276	276	0	543	1400
3300022890_assembled_Ga0222667_100016050	Ga0222667_1000160_702	100	1288	1288	0	0	0	1288	100	1	1288	1289	99	99	1	1288	1288	0	2596	6729
3300022890_assembled_Ga0222667_100016051	Ga0222667_1000160_704	100	35	35	0	0	0	35	100	1	35	36	97	97	4	38	38	2.2e-20	67.4	163
3300022890_assembled_Ga0222667_100016052	Ga0222667_1000160_710	100	123	123	0	0	0	123	100	1	123	124	99	99	34	156	156	2.43e-92	256	655
3300022890_assembled_Ga0222667_100016053	Ga0222667_1000160_712	100	62	62	0	0	0	62	100	1	62	63	98	98	1	62	62	5.49e-42	124	310
3300022890_assembled_Ga0222667_100016054	Ga0222667_1000160_722	100	214	214	0	0	0	214	100	1	214	215	99	99	10	223	223	3.12e-158	430	1105
3300022890_assembled_Ga0222667_100016055	Ga0222667_1000160_732	100	207	207	0	0	0	207	100	1	207	208	99	99	1	207	207	1.09e-154	420	1079
3300022890_assembled_Ga0222667_100016056	Ga0222667_1000160_741	100	166	166	0	0	0	166	100	1	166	167	99	99	2	167	167	5.76e-122	334	856
3300022890_assembled_Ga0222667_100016057	Ga0222667_1000160_747	100	105	105	0	0	0	105	100	1	105	106	99	99	6	110	110	1.24e-77	217	553
3300022890_assembled_Ga0222667_100016058	Ga0222667_1000160_749	100	60	60	0	0	0	60	100	1	60	61	98	98	6	65	65	7.55e-41	120	302
3300022890_assembled_Ga0222667_100016059	Ga0222667_1000160_750	100	65	65	0	0	0	65	100	1	65	66	98	98	2	66	66	8.45e-45	131	329
3300022890_assembled_Ga0222667_10001606	Ga0222667_1000160_1465	100	96	96	0	0	0	96	100	1	96	97	99	99	11	106	106	1.47e-66	189	479
3300022890_assembled_Ga0222667_100016060	Ga0222667_1000160_754	100	109	109	0	0	0	109	100	1	109	110	99	99	10	118	118	2.66e-79	222	565
3300022890_assembled_Ga0222667_100016061	Ga0222667_1000160_801	100	76	76	0	0	0	76	100	1	76	77	99	99	1	76	76	4.98e-53	152	385
3300022890_assembled_Ga0222667_100016062	Ga0222667_1000160_798	100	70	70	0	0	0	70	100	1	70	71	99	99	1	70	70	1.89e-47	138	347
3300022890_assembled_Ga0222667_100016063	Ga0222667_1000160_795	100	75	75	0	0	0	75	100	1	75	76	99	99	1	75	75	1.33e-53	154	388
3300022890_assembled_Ga0222667_100016064	Ga0222667_1000160_788	100	44	44	0	0	0	44	100	1	44	45	98	98	23	66	66	3.96e-26	83.2	204
3300022890_assembled_Ga0222667_100016065	Ga0222667_1000160_784	100	68	68	0	0	0	68	100	1	68	69	99	99	1	68	68	1.64e-47	138	347
3300022890_assembled_Ga0222667_10001607	Ga0222667_1000160_1461	100	73	73	0	0	0	73	100	1	73	74	99	99	11	83	83	4.54e-49	142	359
3300022890_assembled_Ga0222667_10001608	Ga0222667_1000160_1457	100	311	311	0	0	0	311	100	1	311	312	99	99	1	311	311	0	636	1640
3300022890_assembled_Ga0222667_10001609	Ga0222667_1000160_1443	100	186	186	0	0	0	186	100	1	186	187	99	99	1	186	186	1.53e-137	375	962
3300000868_assembled_JGI12330J12834_10000081	JGI12330J12834_1000008_3	97.959	48	49	1	0	0	49	100	9	57	58	84	84	1	49	49	2.5e-31	97.4	241
3300000868_assembled_JGI12330J12834_100000810	JGI12330J12834_1000008_127	100	477	477	0	0	0	477	100	1	477	478	99	99	11	487	487	0	975	2521
3300000868_assembled_JGI12330J12834_1000008100	JGI12330J12834_1000008_1080	100	230	230	0	0	0	230	100	1	230	231	99	99	19	248	248	1.04e-163	446	1148
3300000868_assembled_JGI12330J12834_1000008101	JGI12330J12834_1000008_1091	99.624	265	266	1	0	0	266	100	1	266	267	99	99	1	266	266	0	535	1379
3300000868_assembled_JGI12330J12834_1000008102	JGI12330J12834_1000008_1097	100	132	132	0	0	0	132	100	1	132	133	99	99	1	132	132	2.95e-96	267	683
3300000868_assembled_JGI12330J12834_1000008103	JGI12330J12834_1000008_1102	100	77	77	0	0	0	77	100	1	77	78	99	99	11	87	87	7.94e-55	159	401
3300000868_assembled_JGI12330J12834_1000008104	JGI12330J12834_1000008_1127	100	680	680	0	0	0	680	100	1	680	681	99	99	9	688	688	0	1397	3617
3300000868_assembled_JGI12330J12834_1000008105	JGI12330J12834_1000008_1821	100	182	182	0	0	0	182	100	1	182	183	99	99	4	185	185	1.03e-132	363	933
3300000868_assembled_JGI12330J12834_1000008106	JGI12330J12834_1000008_1809	100	427	427	0	0	0	427	100	1	427	428	99	99	15	441	441	0	856	2211
3300000868_assembled_JGI12330J12834_1000008107	JGI12330J12834_1000008_1781	100	337	337	0	0	0	337	100	1	337	338	99	99	22	358	358	0	694	1792
3300000868_assembled_JGI12330J12834_1000008108	JGI12330J12834_1000008_1212	100	179	179	0	0	0	179	100	1	179	180	99	99	165	343	343	1.49e-131	367	941
3300000868_assembled_JGI12330J12834_1000008109	JGI12330J12834_1000008_1220	100	163	163	0	0	0	163	100	1	163	164	99	99	26	188	188	5.21e-120	331	848
3300000868_assembled_JGI12330J12834_100000811	JGI12330J12834_1000008_2848	100	85	85	0	0	0	85	100	1	85	86	99	99	6	90	90	4.8e-60	172	436
3300000868_assembled_JGI12330J12834_1000008110	JGI12330J12834_1000008_1730	98	49	50	1	0	0	50	100	1	50	51	98	98	1	50	50	1.3e-32	100	249
3300000868_assembled_JGI12330J12834_1000008111	JGI12330J12834_1000008_1244	100	468	468	0	0	0	468	100	1	468	469	99	99	1	468	468	0	965	2495
3300000868_assembled_JGI12330J12834_1000008112	JGI12330J12834_1000008_1698	100	253	253	0	0	0	253	100	1	253	254	99	99	1	253	253	0	515	1327
3300000868_assembled_JGI12330J12834_1000008113	JGI12330J12834_1000008_1257	100	146	146	0	0	0	146	100	1	146	147	99	99	21	166	166	4.61e-105	291	746
3300000868_assembled_JGI12330J12834_1000008114	JGI12330J12834_1000008_1262	100	70	70	0	0	0	70	100	1	70	71	99	99	13	82	82	4.14e-48	141	355
3300000868_assembled_JGI12330J12834_1000008115	JGI12330J12834_1000008_1675	100	186	186	0	0	0	186	100	1	186	187	99	99	1	186	186	2.89e-141	385	990
3300000868_assembled_JGI12330J12834_1000008116	JGI12330J12834_1000008_1669	100	303	303	0	0	0	303	100	1	303	304	99	99	2	304	304	0	616	1588
3300000868_assembled_JGI12330J12834_1000008117	JGI12330J12834_1000008_1289	100	99	99	0	0	0	99	100	1	99	100	99	99	7	105	105	6.21e-72	203	517
3300000868_assembled_JGI12330J12834_1000008118	JGI12330J12834_1000008_1656	100	186	186	0	0	0	186	100	1	186	187	99	99	53	238	238	8.94e-141	386	992
3300000868_assembled_JGI12330J12834_1000008119	JGI12330J12834_1000008_1647	100	192	192	0	0	0	192	100	1	192	193	99	99	1	192	192	8.09e-147	400	1027
3300000868_assembled_JGI12330J12834_100000812	JGI12330J12834_1000008_2842	100	2082	2082	0	0	0	2082	100	1	2082	2083	99	99	15	2096	2096	0	4213	10926
3300000868_assembled_JGI12330J12834_1000008120	JGI12330J12834_1000008_1328	100	369	369	0	0	0	369	100	1	369	370	99	99	5	373	373	0	753	1945
3300000868_assembled_JGI12330J12834_1000008121	JGI12330J12834_1000008_1334	100	103	103	0	0	0	103	100	1	103	104	99	99	1	103	103	1.51e-73	207	528
3300000868_assembled_JGI12330J12834_1000008122	JGI12330J12834_1000008_1340	100	70	70	0	0	0	70	100	1	70	71	99	99	95	164	164	2.92e-48	144	364
3300000868_assembled_JGI12330J12834_1000008123	JGI12330J12834_1000008_1343	98	49	50	1	0	0	50	100	1	50	51	98	98	1	50	50	1.44e-32	100	249
3300000868_assembled_JGI12330J12834_1000008124	JGI12330J12834_1000008_1348	99.091	109	110	1	0	0	110	100	1	110	111	99	99	1	110	110	3.69e-78	220	560
3300000868_assembled_JGI12330J12834_1000008125	JGI12330J12834_1000008_1352	98.701	76	77	1	0	0	77	100	1	77	78	99	99	1	77	77	1.46e-50	147	372
3300000868_assembled_JGI12330J12834_1000008126	JGI12330J12834_1000008_1357	98.851	86	87	1	0	0	87	100	1	87	88	99	99	1	87	87	7.65e-60	172	435
3300000868_assembled_JGI12330J12834_1000008127	JGI12330J12834_1000008_1365	100	229	229	0	0	0	229	100	1	229	230	99	99	8	236	236	2.57e-173	470	1210
3300000868_assembled_JGI12330J12834_1000008128	JGI12330J12834_1000008_1375	99.107	111	112	1	0	0	112	100	1	112	113	99	99	1	112	112	2.5e-78	220	561
3300000868_assembled_JGI12330J12834_1000008129	JGI12330J12834_1000008_1379	100	61	61	0	0	0	61	100	1	61	62	98	98	1	61	61	8.65e-42	124	311
3300000868_assembled_JGI12330J12834_100000813	JGI12330J12834_1000008_2765	100	184	184	0	0	0	184	100	1	184	185	99	99	1	184	184	5.52e-136	372	955
3300000868_assembled_JGI12330J12834_1000008130	JGI12330J12834_1000008_1386	100	177	177	0	0	0	177	100	1	177	178	99	99	29	205	205	6.74e-133	365	936
3300000868_assembled_JGI12330J12834_1000008131	JGI12330J12834_1000008_1390	100	32	32	0	0	0	32	100	1	32	33	97	97	1	32	32	6.42e-20	67.4	163
3300000868_assembled_JGI12330J12834_1000008132	JGI12330J12834_1000008_1395	100	85	85	0	0	0	85	100	1	85	86	99	99	1	85	85	4.76e-60	172	436
3300000868_assembled_JGI12330J12834_1000008133	JGI12330J12834_1000008_1543	100	127	127	0	0	0	127	100	1	127	128	99	99	4	130	130	1.25e-92	258	658
3300000868_assembled_JGI12330J12834_1000008134	JGI12330J12834_1000008_1532	98.701	76	77	1	0	0	77	100	1	77	78	99	99	1	77	77	2e-53	155	391
3300000868_assembled_JGI12330J12834_1000008135	JGI12330J12834_1000008_1528	100	280	280	0	0	0	280	100	1	280	281	99	99	25	304	304	0	573	1478
3300000868_assembled_JGI12330J12834_1000008136	JGI12330J12834_1000008_1517	100	61	61	0	0	0	61	100	1	61	62	98	98	1	61	61	3.51e-40	120	301
3300000868_assembled_JGI12330J12834_1000008137	JGI12330J12834_1000008_1513	100	58	58	0	0	0	58	100	1	58	59	98	98	1	58	58	2.27e-37	113	282
3300000868_assembled_JGI12330J12834_1000008138	JGI12330J12834_1000008_1505	100	228	228	0	0	0	228	100	1	228	229	99	99	1	228	228	3.9e-172	467	1201
3300000868_assembled_JGI12330J12834_1000008139	JGI12330J12834_1000008_1496	100	349	349	0	0	0	349	100	1	349	350	99	99	1	349	349	0	720	1858
3300000868_assembled_JGI12330J12834_100000814	JGI12330J12834_1000008_2758	100	291	291	0	0	0	291	100	1	291	292	99	99	1	291	291	0	569	1467
3300000868_assembled_JGI12330J12834_1000008140	JGI12330J12834_1000008_1481	100	165	165	0	0	0	165	100	1	165	166	99	99	2	166	166	5.97e-120	330	845
3300000868_assembled_JGI12330J12834_100000815	JGI12330J12834_1000008_2743	100	342	342	0	0	0	342	100	1	342	343	99	99	4	345	345	0	693	1788
3300000868_assembled_JGI12330J12834_100000816	JGI12330J12834_1000008_314	100	124	124	0	0	0	124	100	1	124	125	99	99	1	124	124	1.06e-91	255	651
3300000868_assembled_JGI12330J12834_100000817	JGI12330J12834_1000008_2717	100	820	820	0	0	0	820	100	1	820	821	99	99	13	832	832	0	1697	4394
3300000868_assembled_JGI12330J12834_100000818	JGI12330J12834_1000008_2682	99.429	174	175	1	0	0	175	100	1	175	176	99	99	1	175	175	4.18e-129	353	907
3300000868_assembled_JGI12330J12834_100000819	JGI12330J12834_1000008_2673	100	191	191	0	0	0	191	100	1	191	192	99	99	9	199	199	5.59e-139	380	977
3300000868_assembled_JGI12330J12834_10000082	JGI12330J12834_1000008_9	100	68	68	0	0	0	68	100	1	68	69	99	99	16	83	83	2.66e-43	129	324
3300000868_assembled_JGI12330J12834_100000820	JGI12330J12834_1000008_2665	100	166	166	0	0	0	166	100	1	166	167	99	99	9	174	174	5.35e-121	333	853
3300000868_assembled_JGI12330J12834_100000821	JGI12330J12834_1000008_385	100	423	423	0	0	0	423	100	1	423	424	99	99	26	448	448	0	850	2195
3300000868_assembled_JGI12330J12834_100000822	JGI12330J12834_1000008_2637	100	587	587	0	0	0	587	100	1	587	588	99	99	80	666	666	0	1184	3064
3300000868_assembled_JGI12330J12834_100000823	JGI12330J12834_1000008_429	100	146	146	0	0	0	146	100	1	146	147	99	99	13	158	158	2.17e-108	300	767
3300000868_assembled_JGI12330J12834_100000824	JGI12330J12834_1000008_2608	95.238	20	21	1	0	0	21	100	16	36	36	58	58	1	21	38	3.99e-10	42.7	99
3300000868_assembled_JGI12330J12834_100000825	JGI12330J12834_1000008_2594	100	132	132	0	0	0	132	100	1	132	133	99	99	5	136	136	9.2e-95	263	673
3300000868_assembled_JGI12330J12834_100000826	JGI12330J12834_1000008_2588	99.371	158	159	1	0	0	159	100	1	159	160	99	99	1	159	159	2.45e-117	323	827
3300000868_assembled_JGI12330J12834_100000827	JGI12330J12834_1000008_443	100	51	51	0	0	0	51	100	1	51	52	98	98	1	51	51	5.41e-35	106	265
3300000868_assembled_JGI12330J12834_100000828	JGI12330J12834_1000008_454	100	162	162	0	0	0	162	100	1	162	163	99	99	41	202	202	9.41e-121	333	854
3300000868_assembled_JGI12330J12834_100000829	JGI12330J12834_1000008_464	99.174	120	121	1	0	0	121	100	1	121	122	99	99	1	121	121	5.05e-85	238	607
3300000868_assembled_JGI12330J12834_10000083	JGI12330J12834_1000008_34	100	699	699	0	0	0	699	100	1	699	700	99	99	1	699	699	0	1393	3605
3300000868_assembled_JGI12330J12834_100000830	JGI12330J12834_1000008_2549	100	239	239	0	0	0	239	100	1	239	240	99	99	26	264	264	1.84e-179	487	1254
3300000868_assembled_JGI12330J12834_100000831	JGI12330J12834_1000008_2542	100	207	207	0	0	0	207	100	1	207	208	99	99	1	207	207	7.97e-155	421	1083
3300000868_assembled_JGI12330J12834_100000832	JGI12330J12834_1000008_2530	100	295	295	0	0	0	295	100	1	295	296	99	99	21	315	315	0	604	1557
3300000868_assembled_JGI12330J12834_100000833	JGI12330J12834_1000008_2516	98.246	56	57	1	0	0	57	100	1	57	58	98	98	1	57	57	1.24e-37	113	283
3300000868_assembled_JGI12330J12834_100000834	JGI12330J12834_1000008_2512	100	108	108	0	0	0	108	100	1	108	109	99	99	4	111	111	5.27e-78	219	558
3300000868_assembled_JGI12330J12834_100000835	JGI12330J12834_1000008_2506	100	247	247	0	0	0	247	100	1	247	248	99	99	14	260	260	0	504	1299
3300000868_assembled_JGI12330J12834_100000836	JGI12330J12834_1000008_2492	97.619	41	42	1	0	0	42	100	1	42	43	98	98	1	42	42	2.48e-23	76.6	187
3300000868_assembled_JGI12330J12834_100000837	JGI12330J12834_1000008_2489	99.074	107	108	1	0	0	108	100	1	108	109	99	99	1	108	108	2.95e-78	220	560
3300000868_assembled_JGI12330J12834_100000838	JGI12330J12834_1000008_2484	100	193	193	0	0	0	193	100	1	193	194	99	99	77	269	269	1.94e-132	367	941
3300000868_assembled_JGI12330J12834_100000839	JGI12330J12834_1000008_2473	100	384	384	0	0	0	384	100	1	384	385	99	99	1	384	384	0	761	1965
3300000868_assembled_JGI12330J12834_10000084	JGI12330J12834_1000008_41	100	199	199	0	0	0	199	100	1	199	200	99	99	3	201	201	1.27e-143	392	1008
3300000868_assembled_JGI12330J12834_100000840	JGI12330J12834_1000008_2457	98.78	81	82	1	0	0	82	100	1	82	83	99	99	1	82	82	1.14e-56	163	413
3300000868_assembled_JGI12330J12834_100000841	JGI12330J12834_1000008_2452	98.765	80	81	1	0	0	81	100	1	81	82	99	99	1	81	81	5.13e-54	156	395
3300000868_assembled_JGI12330J12834_100000842	JGI12330J12834_1000008_2448	98.925	92	93	1	0	0	93	100	1	93	94	99	99	1	93	93	1.09e-64	184	468
3300000868_assembled_JGI12330J12834_100000843	JGI12330J12834_1000008_2443	100	29	29	0	0	0	29	100	1	29	30	97	97	1	29	29	3.25e-16	57.8	138
3300000868_assembled_JGI12330J12834_100000844	JGI12330J12834_1000008_2439	100	77	77	0	0	0	77	100	1	77	78	99	99	4	80	80	2.77e-52	152	383
3300000868_assembled_JGI12330J12834_100000845	JGI12330J12834_1000008_2433	100	141	141	0	0	0	141	100	1	141	142	99	99	2	142	142	8.34e-101	280	715
3300000868_assembled_JGI12330J12834_100000846	JGI12330J12834_1000008_2428	100	120	120	0	0	0	120	100	1	120	121	99	99	16	135	135	1.11e-87	245	626
3300000868_assembled_JGI12330J12834_100000847	JGI12330J12834_1000008_2424	100	181	181	0	0	0	181	100	1	181	182	99	99	1	181	181	3.77e-140	382	981
3300000868_assembled_JGI12330J12834_100000848	JGI12330J12834_1000008_2415	99.565	229	230	1	0	0	230	100	1	230	231	99	99	1	230	230	5.18e-173	469	1207
3300000868_assembled_JGI12330J12834_100000849	JGI12330J12834_1000008_2407	100	409	409	0	0	0	409	100	1	409	410	99	99	43	451	451	0	823	2127
3300000868_assembled_JGI12330J12834_10000085	JGI12330J12834_1000008_2937	100	309	309	0	0	0	309	100	1	309	310	99	99	2	310	310	0	630	1626
3300000868_assembled_JGI12330J12834_100000850	JGI12330J12834_1000008_2393	100	80	80	0	0	0	80	100	1	80	81	99	99	2	81	81	6.02e-56	161	408
3300000868_assembled_JGI12330J12834_100000851	JGI12330J12834_1000008_645	100	144	144	0	0	0	144	100	1	144	145	99	99	103	246	246	7.22e-106	296	758
3300000868_assembled_JGI12330J12834_100000852	JGI12330J12834_1000008_654	100	139	139	0	0	0	139	100	1	139	140	99	99	1	139	139	6.98e-103	285	728
3300000868_assembled_JGI12330J12834_100000853	JGI12330J12834_1000008_672	100	494	494	0	0	0	494	100	1	494	495	99	99	17	510	510	0	1021	2639
3300000868_assembled_JGI12330J12834_100000854	JGI12330J12834_1000008_686	100	675	675	0	0	0	675	100	1	675	676	99	99	1	675	675	0	1354	3504
3300000868_assembled_JGI12330J12834_100000855	JGI12330J12834_1000008_691	100	133	133	0	0	0	133	100	1	133	134	99	99	17	149	149	2.03e-99	276	705
3300000868_assembled_JGI12330J12834_100000856	JGI12330J12834_1000008_700	100	392	392	0	0	0	392	100	1	392	393	99	99	20	411	411	0	803	2073
3300000868_assembled_JGI12330J12834_100000857	JGI12330J12834_1000008_702	100	67	67	0	0	0	67	100	1	67	68	99	99	1	67	67	1.57e-45	134	337
3300000868_assembled_JGI12330J12834_100000858	JGI12330J12834_1000008_726	100	651	651	0	0	0	651	100	1	651	652	99	99	1	651	651	0	1331	3445
3300000868_assembled_JGI12330J12834_100000859	JGI12330J12834_1000008_728	100	62	62	0	0	0	62	100	1	62	63	98	98	1	62	62	5.09e-41	122	306
3300000868_assembled_JGI12330J12834_10000086	JGI12330J12834_1000008_2924	100	116	116	0	0	0	116	100	1	116	117	99	99	6	121	121	2.18e-75	213	543
3300000868_assembled_JGI12330J12834_100000860	JGI12330J12834_1000008_746	100	650	650	0	0	0	650	100	1	650	651	99	99	1	650	650	0	1301	3368
3300000868_assembled_JGI12330J12834_100000861	JGI12330J12834_1000008_750	100	155	155	0	0	0	155	100	1	155	156	99	99	1	155	155	2.24e-114	315	807
3300000868_assembled_JGI12330J12834_100000862	JGI12330J12834_1000008_2211	99.2	124	125	1	0	0	125	100	1	125	126	99	99	1	125	125	2.79e-90	251	642
3300000868_assembled_JGI12330J12834_100000863	JGI12330J12834_1000008_2201	99.048	104	105	1	0	0	105	100	1	105	106	99	99	1	105	105	3.28e-75	212	539
3300000868_assembled_JGI12330J12834_100000864	JGI12330J12834_1000008_2194	100	258	258	0	0	0	258	100	1	258	259	99	99	3	260	260	0	526	1355
3300000868_assembled_JGI12330J12834_100000865	JGI12330J12834_1000008_2185	99.18	121	122	1	0	0	122	100	1	122	123	99	99	1	122	122	1.22e-91	254	650
3300000868_assembled_JGI12330J12834_100000866	JGI12330J12834_1000008_2180	100	32	32	0	0	0	32	100	1	32	33	97	97	1	32	32	4.05e-18	62.8	151
3300000868_assembled_JGI12330J12834_100000867	JGI12330J12834_1000008_2176	100	86	86	0	0	0	86	100	1	86	87	99	99	10	95	95	8.27e-61	174	442
3300000868_assembled_JGI12330J12834_100000868	JGI12330J12834_1000008_2173	100	102	102	0	0	0	102	100	1	102	103	99	99	11	112	112	8.55e-75	211	537
3300000868_assembled_JGI12330J12834_100000869	JGI12330J12834_1000008_800	100	49	49	0	0	0	49	100	1	49	50	98	98	22	70	70	4.59e-34	104	260
3300000868_assembled_JGI12330J12834_10000087	JGI12330J12834_1000008_2920	99.01	100	101	1	0	0	101	100	1	101	102	99	99	1	101	101	3.14e-69	196	499
3300000868_assembled_JGI12330J12834_100000870	JGI12330J12834_1000008_2152	100	152	152	0	0	0	152	100	1	152	153	99	99	7	158	158	6.54e-100	278	712
3300000868_assembled_JGI12330J12834_100000871	JGI12330J12834_1000008_814	100	148	148	0	0	0	148	100	1	148	149	99	99	166	313	313	2.17e-105	298	762
3300000868_assembled_JGI12330J12834_100000872	JGI12330J12834_1000008_2139	100	234	234	0	0	0	234	100	1	234	235	99	99	1	234	234	6.2e-178	482	1241
3300000868_assembled_JGI12330J12834_100000873	JGI12330J12834_1000008_835	100	67	67	0	0	0	67	100	1	67	68	99	99	12	78	78	1.47e-48	142	358
3300000868_assembled_JGI12330J12834_100000874	JGI12330J12834_1000008_2117	100	534	534	0	0	0	534	100	1	534	535	99	99	34	567	567	0	1071	2771
3300000868_assembled_JGI12330J12834_100000875	JGI12330J12834_1000008_881	100	513	513	0	0	0	513	100	1	513	514	99	99	12	524	524	0	1056	2730
3300000868_assembled_JGI12330J12834_100000876	JGI12330J12834_1000008_899	99.701	334	335	1	0	0	335	100	1	335	336	99	99	1	335	335	0	674	1739
3300000868_assembled_JGI12330J12834_100000877	JGI12330J12834_1000008_2044	100	432	432	0	0	0	432	100	1	432	433	99	99	8	439	439	0	885	2286
3300000868_assembled_JGI12330J12834_100000878	JGI12330J12834_1000008_2023	99.638	275	276	1	0	0	276	100	1	276	277	99	99	1	276	276	0	566	1458
3300000868_assembled_JGI12330J12834_100000879	JGI12330J12834_1000008_2011	99.107	111	112	1	0	0	112	100	1	112	113	99	99	1	112	112	1.27e-76	216	550
3300000868_assembled_JGI12330J12834_10000088	JGI12330J12834_1000008_2911	99.842	630	631	1	0	0	631	100	1	631	632	99	99	1	631	631	0	1267	3279
3300000868_assembled_JGI12330J12834_100000880	JGI12330J12834_1000008_2006	100	91	91	0	0	0	91	100	1	91	92	99	99	1	91	91	8.54e-64	182	461
3300000868_assembled_JGI12330J12834_100000881	JGI12330J12834_1000008_2003	100	108	108	0	0	0	108	100	1	108	109	99	99	7	114	114	7.04e-80	224	571
3300000868_assembled_JGI12330J12834_100000882	JGI12330J12834_1000008_2000	99.057	105	106	1	0	0	106	100	1	106	107	99	99	1	106	106	5.61e-78	219	558
